,tipo_suelo,fecha,num_incendios,area_km2_tipo_suelo,incendios_cada_km2
18348,Selva mediana perennifolia y subperennifolia,2009-04-05,19,527953155.27540576,3.59880413823622e-08
18349,Selva mediana perennifolia y subperennifolia,2009-04-06,2,527953155.27540576,3.788214882353916e-09
18350,Selva mediana perennifolia y subperennifolia,2009-04-07,5,527953155.27540576,9.47053720588479e-09
18351,Selva mediana perennifolia y subperennifolia,2009-04-08,6,527953155.27540576,1.1364644647061748e-08
18352,Selva mediana perennifolia y subperennifolia,2009-04-09,39,527953155.27540576,7.387019020590136e-08
18353,Selva mediana perennifolia y subperennifolia,2009-04-11,20,527953155.27540576,3.788214882353916e-08
18354,Selva mediana perennifolia y subperennifolia,2009-04-12,13,527953155.27540576,2.4623396735300453e-08
18355,Selva mediana perennifolia y subperennifolia,2009-04-13,22,527953155.27540576,4.167036370589307e-08
18356,Selva mediana perennifolia y subperennifolia,2009-04-14,7,527953155.27540576,1.3258752088238706e-08
18357,Selva mediana perennifolia y subperennifolia,2009-04-16,67,527953155.27540576,1.2690519855885618e-07
18358,Selva mediana perennifolia y subperennifolia,2009-04-17,6,527953155.27540576,1.1364644647061748e-08
18359,Selva mediana perennifolia y subperennifolia,2009-04-18,33,527953155.27540576,6.250554555883962e-08
18360,Selva mediana perennifolia y subperennifolia,2009-04-19,4,527953155.27540576,7.576429764707832e-09
18361,Selva mediana perennifolia y subperennifolia,2009-04-20,1,527953155.27540576,1.894107441176958e-09
18362,Selva mediana perennifolia y subperennifolia,2009-04-21,3,527953155.27540576,5.682322323530874e-09
18363,Selva mediana perennifolia y subperennifolia,2009-04-22,10,527953155.27540576,1.894107441176958e-08
18364,Selva mediana perennifolia y subperennifolia,2009-04-23,35,527953155.27540576,6.629376044119354e-08
18365,Selva mediana perennifolia y subperennifolia,2009-04-24,1,527953155.27540576,1.894107441176958e-09
18366,Selva mediana perennifolia y subperennifolia,2009-04-25,4,527953155.27540576,7.576429764707832e-09
18367,Selva mediana perennifolia y subperennifolia,2009-04-27,11,527953155.27540576,2.0835181852946537e-08
18368,Selva mediana perennifolia y subperennifolia,2009-04-28,15,527953155.27540576,2.841161161765437e-08
18369,Selva mediana perennifolia y subperennifolia,2009-04-29,12,527953155.27540576,2.2729289294123496e-08
18370,Selva mediana perennifolia y subperennifolia,2009-04-30,6,527953155.27540576,1.1364644647061748e-08
18371,Selva mediana perennifolia y subperennifolia,2009-05-02,40,527953155.27540576,7.576429764707832e-08
18372,Selva mediana perennifolia y subperennifolia,2009-05-03,13,527953155.27540576,2.4623396735300453e-08
18373,Selva mediana perennifolia y subperennifolia,2009-05-04,23,527953155.27540576,4.356447114707003e-08
18374,Selva mediana perennifolia y subperennifolia,2009-05-05,3,527953155.27540576,5.682322323530874e-09
18375,Selva mediana perennifolia y subperennifolia,2009-05-06,14,527953155.27540576,2.6517504176477412e-08
18376,Selva mediana perennifolia y subperennifolia,2009-05-07,26,527953155.27540576,4.9246793470600905e-08
18377,Selva mediana perennifolia y subperennifolia,2009-05-08,9,527953155.27540576,1.704696697059262e-08
18378,Selva mediana perennifolia y subperennifolia,2009-05-09,22,527953155.27540576,4.167036370589307e-08
18379,Selva mediana perennifolia y subperennifolia,2009-05-10,12,527953155.27540576,2.2729289294123496e-08
18380,Selva mediana perennifolia y subperennifolia,2009-05-11,82,527953155.27540576,1.5531681017651056e-07
18381,Selva mediana perennifolia y subperennifolia,2009-05-12,19,527953155.27540576,3.59880413823622e-08
18382,Selva mediana perennifolia y subperennifolia,2009-05-13,44,527953155.27540576,8.334072741178615e-08
18383,Selva mediana perennifolia y subperennifolia,2009-05-14,5,527953155.27540576,9.47053720588479e-09
18384,Selva mediana perennifolia y subperennifolia,2009-05-15,24,527953155.27540576,4.545857858824699e-08
18385,Selva mediana perennifolia y subperennifolia,2009-05-16,8,527953155.27540576,1.5152859529415664e-08
18386,Selva mediana perennifolia y subperennifolia,2009-05-17,1,527953155.27540576,1.894107441176958e-09
18387,Selva mediana perennifolia y subperennifolia,2009-05-18,7,527953155.27540576,1.3258752088238706e-08
18388,Selva mediana perennifolia y subperennifolia,2009-05-19,2,527953155.27540576,3.788214882353916e-09
18389,Selva mediana perennifolia y subperennifolia,2009-05-20,17,527953155.27540576,3.219982650000829e-08
18390,Selva mediana perennifolia y subperennifolia,2009-05-21,3,527953155.27540576,5.682322323530874e-09
18391,Selva mediana perennifolia y subperennifolia,2009-05-22,6,527953155.27540576,1.1364644647061748e-08
18392,Selva mediana perennifolia y subperennifolia,2009-05-23,6,527953155.27540576,1.1364644647061748e-08
18393,Selva mediana perennifolia y subperennifolia,2009-05-24,3,527953155.27540576,5.682322323530874e-09
18394,Selva mediana perennifolia y subperennifolia,2009-05-25,9,527953155.27540576,1.704696697059262e-08
18395,Selva mediana perennifolia y subperennifolia,2009-05-26,2,527953155.27540576,3.788214882353916e-09
18396,Selva mediana perennifolia y subperennifolia,2009-05-27,25,527953155.27540576,4.735268602942395e-08
18397,Selva mediana perennifolia y subperennifolia,2009-05-28,8,527953155.27540576,1.5152859529415664e-08
18398,Selva mediana perennifolia y subperennifolia,2009-05-29,18,527953155.27540576,3.409393394118524e-08
18399,Selva mediana perennifolia y subperennifolia,2009-05-30,2,527953155.27540576,3.788214882353916e-09
18400,Selva mediana perennifolia y subperennifolia,2009-05-31,1,527953155.27540576,1.894107441176958e-09
18401,Selva mediana perennifolia y subperennifolia,2009-06-01,2,527953155.27540576,3.788214882353916e-09
18402,Selva mediana perennifolia y subperennifolia,2009-06-03,1,527953155.27540576,1.894107441176958e-09
18403,Selva mediana perennifolia y subperennifolia,2009-06-06,2,527953155.27540576,3.788214882353916e-09
18404,Selva mediana perennifolia y subperennifolia,2009-06-07,1,527953155.27540576,1.894107441176958e-09
18405,Selva mediana perennifolia y subperennifolia,2009-06-12,9,527953155.27540576,1.704696697059262e-08
18406,Selva mediana perennifolia y subperennifolia,2009-06-13,2,527953155.27540576,3.788214882353916e-09
18407,Selva mediana perennifolia y subperennifolia,2009-06-14,9,527953155.27540576,1.704696697059262e-08
18408,Selva mediana perennifolia y subperennifolia,2009-06-15,3,527953155.27540576,5.682322323530874e-09
18409,Selva mediana perennifolia y subperennifolia,2009-06-18,1,527953155.27540576,1.894107441176958e-09
18410,Selva mediana perennifolia y subperennifolia,2009-07-07,1,527953155.27540576,1.894107441176958e-09
18411,Selva mediana perennifolia y subperennifolia,2009-07-08,2,527953155.27540576,3.788214882353916e-09
18412,Selva mediana perennifolia y subperennifolia,2009-07-16,1,527953155.27540576,1.894107441176958e-09
18413,Selva mediana perennifolia y subperennifolia,2009-07-28,1,527953155.27540576,1.894107441176958e-09
18414,Selva mediana perennifolia y subperennifolia,2009-08-01,2,527953155.27540576,3.788214882353916e-09
18415,Selva mediana perennifolia y subperennifolia,2009-08-07,1,527953155.27540576,1.894107441176958e-09
18416,Selva mediana perennifolia y subperennifolia,2009-08-15,1,527953155.27540576,1.894107441176958e-09
18417,Selva mediana perennifolia y subperennifolia,2009-08-25,1,527953155.27540576,1.894107441176958e-09
18418,Selva mediana perennifolia y subperennifolia,2009-09-03,1,527953155.27540576,1.894107441176958e-09
18419,Selva mediana perennifolia y subperennifolia,2009-09-16,1,527953155.27540576,1.894107441176958e-09
18420,Selva mediana perennifolia y subperennifolia,2009-09-17,1,527953155.27540576,1.894107441176958e-09
18421,Selva mediana perennifolia y subperennifolia,2009-10-17,1,527953155.27540576,1.894107441176958e-09
18422,Selva mediana perennifolia y subperennifolia,2009-12-10,1,527953155.27540576,1.894107441176958e-09
18423,Selva mediana perennifolia y subperennifolia,2010-01-20,1,527953155.27540576,1.894107441176958e-09
18424,Selva mediana perennifolia y subperennifolia,2010-02-24,1,527953155.27540576,1.894107441176958e-09
18425,Selva mediana perennifolia y subperennifolia,2010-03-09,1,527953155.27540576,1.894107441176958e-09
18426,Selva mediana perennifolia y subperennifolia,2010-03-13,1,527953155.27540576,1.894107441176958e-09
18427,Selva mediana perennifolia y subperennifolia,2010-03-14,4,527953155.27540576,7.576429764707832e-09
18428,Selva mediana perennifolia y subperennifolia,2010-03-15,1,527953155.27540576,1.894107441176958e-09
18429,Selva mediana perennifolia y subperennifolia,2010-03-16,2,527953155.27540576,3.788214882353916e-09
18430,Selva mediana perennifolia y subperennifolia,2010-03-25,1,527953155.27540576,1.894107441176958e-09
18431,Selva mediana perennifolia y subperennifolia,2010-03-27,1,527953155.27540576,1.894107441176958e-09
18432,Selva mediana perennifolia y subperennifolia,2010-03-28,1,527953155.27540576,1.894107441176958e-09
18433,Selva mediana perennifolia y subperennifolia,2010-03-29,2,527953155.27540576,3.788214882353916e-09
18434,Selva mediana perennifolia y subperennifolia,2010-03-30,2,527953155.27540576,3.788214882353916e-09
18435,Selva mediana perennifolia y subperennifolia,2010-04-01,3,527953155.27540576,5.682322323530874e-09
18436,Selva mediana perennifolia y subperennifolia,2010-04-03,2,527953155.27540576,3.788214882353916e-09
18437,Selva mediana perennifolia y subperennifolia,2010-04-05,9,527953155.27540576,1.704696697059262e-08
18438,Selva mediana perennifolia y subperennifolia,2010-04-06,1,527953155.27540576,1.894107441176958e-09
18439,Selva mediana perennifolia y subperennifolia,2010-04-07,1,527953155.27540576,1.894107441176958e-09
18440,Selva mediana perennifolia y subperennifolia,2010-04-08,2,527953155.27540576,3.788214882353916e-09
18441,Selva mediana perennifolia y subperennifolia,2010-04-12,2,527953155.27540576,3.788214882353916e-09
18442,Selva mediana perennifolia y subperennifolia,2010-04-14,2,527953155.27540576,3.788214882353916e-09
18443,Selva mediana perennifolia y subperennifolia,2010-04-15,3,527953155.27540576,5.682322323530874e-09
18444,Selva mediana perennifolia y subperennifolia,2010-04-17,3,527953155.27540576,5.682322323530874e-09
18445,Selva mediana perennifolia y subperennifolia,2010-04-19,4,527953155.27540576,7.576429764707832e-09
18446,Selva mediana perennifolia y subperennifolia,2010-04-20,3,527953155.27540576,5.682322323530874e-09
18447,Selva mediana perennifolia y subperennifolia,2010-04-22,5,527953155.27540576,9.47053720588479e-09
18448,Selva mediana perennifolia y subperennifolia,2010-04-24,19,527953155.27540576,3.59880413823622e-08
18449,Selva mediana perennifolia y subperennifolia,2010-04-25,2,527953155.27540576,3.788214882353916e-09
18450,Selva mediana perennifolia y subperennifolia,2010-04-26,4,527953155.27540576,7.576429764707832e-09
18451,Selva mediana perennifolia y subperennifolia,2010-04-27,11,527953155.27540576,2.0835181852946537e-08
18452,Selva mediana perennifolia y subperennifolia,2010-04-28,1,527953155.27540576,1.894107441176958e-09
18453,Selva mediana perennifolia y subperennifolia,2010-04-29,2,527953155.27540576,3.788214882353916e-09
18454,Selva mediana perennifolia y subperennifolia,2010-04-30,4,527953155.27540576,7.576429764707832e-09
18455,Selva mediana perennifolia y subperennifolia,2010-05-01,35,527953155.27540576,6.629376044119354e-08
18456,Selva mediana perennifolia y subperennifolia,2010-05-02,10,527953155.27540576,1.894107441176958e-08
18457,Selva mediana perennifolia y subperennifolia,2010-05-03,7,527953155.27540576,1.3258752088238706e-08
18458,Selva mediana perennifolia y subperennifolia,2010-05-04,2,527953155.27540576,3.788214882353916e-09
18459,Selva mediana perennifolia y subperennifolia,2010-05-05,30,527953155.27540576,5.682322323530874e-08
18460,Selva mediana perennifolia y subperennifolia,2010-05-06,4,527953155.27540576,7.576429764707832e-09
18461,Selva mediana perennifolia y subperennifolia,2010-05-07,37,527953155.27540576,7.008197532354744e-08
18462,Selva mediana perennifolia y subperennifolia,2010-05-08,29,527953155.27540576,5.4929115794131784e-08
18463,Selva mediana perennifolia y subperennifolia,2010-05-09,10,527953155.27540576,1.894107441176958e-08
18464,Selva mediana perennifolia y subperennifolia,2010-05-10,16,527953155.27540576,3.030571905883133e-08
18465,Selva mediana perennifolia y subperennifolia,2010-05-11,18,527953155.27540576,3.409393394118524e-08
18466,Selva mediana perennifolia y subperennifolia,2010-05-12,32,527953155.27540576,6.061143811766266e-08
18467,Selva mediana perennifolia y subperennifolia,2010-05-13,10,527953155.27540576,1.894107441176958e-08
18468,Selva mediana perennifolia y subperennifolia,2010-05-14,19,527953155.27540576,3.59880413823622e-08
18469,Selva mediana perennifolia y subperennifolia,2010-05-15,14,527953155.27540576,2.6517504176477412e-08
18470,Selva mediana perennifolia y subperennifolia,2010-05-16,6,527953155.27540576,1.1364644647061748e-08
18471,Selva mediana perennifolia y subperennifolia,2010-05-17,1,527953155.27540576,1.894107441176958e-09
18472,Selva mediana perennifolia y subperennifolia,2010-05-19,4,527953155.27540576,7.576429764707832e-09
18473,Selva mediana perennifolia y subperennifolia,2010-05-20,1,527953155.27540576,1.894107441176958e-09
18474,Selva mediana perennifolia y subperennifolia,2010-05-21,8,527953155.27540576,1.5152859529415664e-08
18475,Selva mediana perennifolia y subperennifolia,2010-05-23,2,527953155.27540576,3.788214882353916e-09
18476,Selva mediana perennifolia y subperennifolia,2010-05-25,1,527953155.27540576,1.894107441176958e-09
18477,Selva mediana perennifolia y subperennifolia,2010-05-29,1,527953155.27540576,1.894107441176958e-09
18478,Selva mediana perennifolia y subperennifolia,2010-05-31,4,527953155.27540576,7.576429764707832e-09
18479,Selva mediana perennifolia y subperennifolia,2010-06-01,3,527953155.27540576,5.682322323530874e-09
18480,Selva mediana perennifolia y subperennifolia,2010-06-02,1,527953155.27540576,1.894107441176958e-09
18481,Selva mediana perennifolia y subperennifolia,2010-06-03,1,527953155.27540576,1.894107441176958e-09
18482,Selva mediana perennifolia y subperennifolia,2010-06-04,2,527953155.27540576,3.788214882353916e-09
18483,Selva mediana perennifolia y subperennifolia,2010-06-05,1,527953155.27540576,1.894107441176958e-09
18484,Selva mediana perennifolia y subperennifolia,2010-06-06,1,527953155.27540576,1.894107441176958e-09
18485,Selva mediana perennifolia y subperennifolia,2010-06-08,3,527953155.27540576,5.682322323530874e-09
18486,Selva mediana perennifolia y subperennifolia,2010-06-09,1,527953155.27540576,1.894107441176958e-09
18487,Selva mediana perennifolia y subperennifolia,2010-06-11,1,527953155.27540576,1.894107441176958e-09
18488,Selva mediana perennifolia y subperennifolia,2010-06-27,1,527953155.27540576,1.894107441176958e-09
18489,Selva mediana perennifolia y subperennifolia,2010-08-05,1,527953155.27540576,1.894107441176958e-09
18490,Selva mediana perennifolia y subperennifolia,2011-01-11,2,527953155.27540576,3.788214882353916e-09
18491,Selva mediana perennifolia y subperennifolia,2011-01-29,1,527953155.27540576,1.894107441176958e-09
18492,Selva mediana perennifolia y subperennifolia,2011-01-31,1,527953155.27540576,1.894107441176958e-09
18493,Selva mediana perennifolia y subperennifolia,2011-02-01,1,527953155.27540576,1.894107441176958e-09
18494,Selva mediana perennifolia y subperennifolia,2011-02-09,1,527953155.27540576,1.894107441176958e-09
18495,Selva mediana perennifolia y subperennifolia,2011-02-19,1,527953155.27540576,1.894107441176958e-09
18496,Selva mediana perennifolia y subperennifolia,2011-02-22,1,527953155.27540576,1.894107441176958e-09
18497,Selva mediana perennifolia y subperennifolia,2011-02-28,1,527953155.27540576,1.894107441176958e-09
